WorkerId,HITTypeId,Reward,CreationTime,MaxAssignments,AssignmentId,AcceptTime,SubmitTime,WorkTimeInSeconds,Answer.surveycode,multiplier,amount,age,gender,income,AcceptTime,WorkTimeInSeconds,IPAddress,LocationLatitude,LocationLongitude,"Q3_1 On a scale of 0 to 100, how would you describe your political views?","Q8_1 On a scale of 0 to 100, how would you describe your religious orientation?","Q5 In the 2016 Presidential election, who did you vote for?",Q9 What State do you live in?,Q7 Do you consider yourself a:,"Q8 Aside from weddings and funerals, how often do you attend religious services?",,
A31K4ASJODLAFM,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3FK0YFF9PZGIBTF7N9XRLXTGV2GVVK,Fri Sep 21 11:32:58 PDT 2018,Fri Sep 21 11:37:33 PDT 2018,275,40102,1.85,0.35,30-39,Female,"$60,000 - $79,999",Thu Oct 11 19:56:55 PDT 2018,110,67.214.19.158,40.17559814,-76.18209839,100,0,Hillary Clinton,PA,Democrat,Never,,
A32U64W0S9PUA3,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,31LM9EDVOLSWCT644TXH8SO9EC7NJA,Fri Sep 21 11:32:10 PDT 2018,Fri Sep 21 11:53:00 PDT 2018,1250,2997,0.15,0,18-29,Male,"Under $20,000",Wed Oct 10 18:33:58 PDT 2018,45,66.66.3.100,43.18339539,-77.60430145,71,40,Hillary Clinton,NY,Democrat,Once or twice a month,,
A37085URR9NGI7,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,38F71OA9GTWAP9Z892RWGF7HGFGFMZ,Fri Sep 21 11:31:59 PDT 2018,Fri Sep 21 11:35:46 PDT 2018,227,19452,1.51,0.91,18-29,Male,"$40,000 - $59,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A38DC3BG1ZCVZ2,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3U8YCDAGXPGADKIAYDFSUH4IKEOQ0T,Fri Sep 21 11:32:08 PDT 2018,Fri Sep 21 11:35:18 PDT 2018,190,469,1.38,0.4,30-39,Female,"$40,000 - $59,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3AJ30FAESNTGB,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3PJ71Z61R424SAM6DU86MRX3F6R91U,Fri Sep 21 11:33:14 PDT 2018,Fri Sep 21 11:43:54 PDT 2018,640,76129,0.73,1,60-69,Female,"Under $20,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3B3VACE6JWC8N,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3JRJSWSMQHLHX9R2892B2YDB4NL3EQ,Fri Sep 21 11:33:12 PDT 2018,Fri Sep 21 11:35:06 PDT 2018,114,67327,0.91,1,18-29,Male,"$60,000 - $79,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3BXN82OU9E4RW,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,37M28K1J0QDPSACFVPSCMM49F58AJD,Fri Sep 21 11:32:10 PDT 2018,Fri Sep 21 11:33:06 PDT 2018,56,98679,1.58,1,30-39,Male,"$40,000 - $59,999",Thu Oct 11 12:45:30 PDT 2018,31,64.129.54.42,29.74769592,-95.60299683,20,40,Donald Trump,TX,Republican,A few times a year,,
A3FAH5S2RGZ5AK,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3KMS4QQVK2QFZLZ5OQEG12FDRALFKU,Fri Sep 21 11:31:58 PDT 2018,Fri Sep 21 11:34:47 PDT 2018,169,30053,0.65,0.2,18-29,Female,"$20,000 - $39,999",Wed Oct 10 13:48:34 PDT 2018,3131,104.174.21.254,34.16870117,-118.3712997,78,76,Donald Trump,CA,Republican,Never,,
A3HHDPKL3O3O7Y,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3LQ8PUHQFLS87M0NJDH4R7CDFL9HIJ,Fri Sep 21 12:02:22 PDT 2018,Fri Sep 21 12:05:08 PDT 2018,166,74545,0.34,0,30-39,Female,"$60,000 - $79,999",Thu Oct 11 10:33:15 PDT 2018,46,74.130.64.189,38.25030518,-85.70339966,97,0,Hillary Clinton,KY,Democrat,Never,,
A3HKMZ9ML9EPUY,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3VNXK88KKCIKEM24K8SVTF4J4AXV94,Fri Sep 21 11:32:33 PDT 2018,Fri Sep 21 11:34:43 PDT 2018,130,93971,1.37,0,18-29,Male,"Over $100,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3HZFB2JLF3JMY,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3C44YUNSI1PJCSIPACOY9JYR97BPDU,Fri Sep 21 11:31:53 PDT 2018,Fri Sep 21 11:37:28 PDT 2018,335,33109,1.07,0.2,30-39,Male,"$60,000 - $79,999",Wed Oct 10 14:08:41 PDT 2018,635,68.14.82.25,41.88139343,-71.35600281,57,59,Didn't vote,MA,Independent,Once a week,,
A3JAOT764X4HYB,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3QL2OFSM96I94F0YU1GVLOBEOSYNCW,Fri Sep 21 11:32:05 PDT 2018,Fri Sep 21 11:36:38 PDT 2018,273,66424,1.26,0.6,18-29,Female,"$60,000 - $79,999",Wed Oct 10 14:53:43 PDT 2018,101,107.172.168.133,42.88639832,-78.87809753,88,81,Donald Trump,NY,Republican,Once or twice a month,,
A3L1DZWXQFWB90,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3C2NJ6JBKAHW6X8WX8RP9B2SC1LN2N,Fri Sep 21 11:31:58 PDT 2018,Fri Sep 21 11:36:17 PDT 2018,259,25251,1.77,0,30-39,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3MD34XEB4H6JF,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,32RIADZISS43POFO9IRZ1K9WJEPS40,Fri Sep 21 11:32:12 PDT 2018,Fri Sep 21 11:38:40 PDT 2018,388,43227,0.58,0.3,50-59,Female,"$20,000 - $39,999",Thu Oct 11 10:39:11 PDT 2018,48,23.112.84.225,38.62390137,-121.3836975,100,0,Hillary Clinton,CA,Democrat,Never,,
A3NQ988D43B0JW,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3IJXV6UZ1XJLWGEQFITY5BEJ2U7RIQ,Fri Sep 21 11:33:04 PDT 2018,Fri Sep 21 11:36:02 PDT 2018,178,98915,0.23,0.2,18-29,Male,"Under $20,000",Thu Oct 11 07:11:15 PDT 2018,56,73.1.76.197,26.92120361,-80.21440125,0,100,Donald Trump,FL,Republican,Once a week,,
A3RTXKL0EGLRDJ,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3M23Y66PO27H4BJ2S6KEYITAF5VS6L,Fri Sep 21 11:32:13 PDT 2018,Fri Sep 21 11:35:41 PDT 2018,208,17353,1.22,0.98,18-29,Female,"$60,000 - $79,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3SNUAW9KXRV94,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3K9FOBBF2HJ27JU47E9UO711I1CNLC,Fri Sep 21 11:32:09 PDT 2018,Fri Sep 21 11:34:07 PDT 2018,118,72298,1.86,0.4,18-29,Male,"$60,000 - $79,999",Wed Oct 10 13:57:24 PDT 2018,63,185.230.126.84,34.0493927,-118.2640991,8,91,Donald Trump,CA,Republican,Once a week,,
A3TQD8CNO16IZK,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3OCHAWUVGOKWZ7QQOKK279FKVFHXK3,Fri Sep 21 11:32:21 PDT 2018,Fri Sep 21 11:33:19 PDT 2018,58,28898,1.06,0.4,30-39,Female,"$80,000 - $99,999",Wed Oct 10 13:48:08 PDT 2018,130,68.47.108.225,44.82829285,-93.09400177,75,50,Hillary Clinton,MN,Independent,A few times a year,,
A3VOE559YO2YG5,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3M1CVSFP6056EXGSQFCLJNGVT00QAK,Fri Sep 21 11:32:23 PDT 2018,Fri Sep 21 11:34:54 PDT 2018,151,15031,0.72,0.5,30-39,Female,"Over $100,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3W1CKM4PBLRC0,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3RU7GD8VPOTPEH1772JN4IKRAALPSO,Fri Sep 21 11:32:02 PDT 2018,Fri Sep 21 11:34:21 PDT 2018,139,52572,0.3,0.5,30-39,Male,"$20,000 - $39,999",Wed Oct 10 14:21:49 PDT 2018,274,99.203.119.64,40.83760071,-73.92160034,74,1,Didn't vote,NY,Democrat,Never,,
A5OBJUPZLVOKG,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3VSOLARPKB902D0L0YMPAKC0DQ593M,Fri Sep 21 11:33:16 PDT 2018,Fri Sep 21 11:37:27 PDT 2018,251,95840,1.23,0.4,30-39,Male,"Under $20,000",Thu Oct 11 12:57:40 PDT 2018,43,108.70.32.22,35.20230103,-84.84760284,85,0,Didn't vote,TN,Democrat,Never,,
A8TIL9U6YHG5,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3UNH76FOCS5GP0G3ESJK50EXMQ6MY3,Fri Sep 21 11:31:58 PDT 2018,Fri Sep 21 11:41:11 PDT 2018,553,15331,0.23,0.2,18-29,Female,"Over $100,000",Wed Oct 10 13:53:53 PDT 2018,223,64.71.174.66,37.75100708,-97.8219986,84,90,Donald Trump,AL,Republican,More than once a week,,
A8VFIXE5FL8C6,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3C8HJ7UOP7UGUQQ8AEL3J7NZSKAMZU,Fri Sep 21 11:31:51 PDT 2018,Fri Sep 21 11:33:24 PDT 2018,93,51858,1.58,1,18-29,Female,"$20,000 - $39,999",Fri Oct 12 08:00:16 PDT 2018,861,72.74.16.102,42.71150208,-71.16699982,100,0,Hillary Clinton,MA,Democrat,A few times a year,,
AAIQLE701DI9U,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3HQUKB7LNFE8BRP3DVZJRVBYF8UHHQ,Fri Sep 21 11:31:49 PDT 2018,Fri Sep 21 11:34:33 PDT 2018,164,90496,0.31,0,30-39,Male,"$20,000 - $39,999",Wed Oct 10 14:00:07 PDT 2018,28,97.126.107.25,47.67329407,-122.3426056,60,0,Didn't vote,WA,Independent,Never,,
AB4OEOCO8ZDTX,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3OVHNO1VE61DQWKVXLM00H05J6JDZ4,Fri Sep 21 11:33:12 PDT 2018,Fri Sep 21 11:37:33 PDT 2018,261,47111,1.63,0.6,18-29,Female,"$60,000 - $79,999",Wed Oct 10 16:49:18 PDT 2018,438,107.174.128.126,42.88639832,-78.87809753,87,72,Donald Trump,NY,Republican,Once or twice a month,,
ACGZDI611LU0I,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,36V4Q8R5ZK07GYPHNI2QSEBVNHPMQ0,Fri Sep 21 11:31:50 PDT 2018,Fri Sep 21 11:38:35 PDT 2018,405,6791,0.77,0,30-39,Male,"$40,000 - $59,999",Thu Oct 11 14:23:24 PDT 2018,40,85.97.186.121,41.0177002,28.97439575,76,9,Hillary Clinton,PA,Democrat,Seldom,,
AFQKLIYNCVZTL,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3CPLWGV3MOZ76HTVIH64JYA6I7VN9F,Fri Sep 21 11:31:57 PDT 2018,Fri Sep 21 11:33:14 PDT 2018,77,360,0.43,0,30-39,Male,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AIY5VVZN4BFNA,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3I02618YA065TUTBW7ENJJ2FV76PU4,Fri Sep 21 11:32:02 PDT 2018,Fri Sep 21 11:35:39 PDT 2018,217,58752,1.86,1,30-39,Male,"$40,000 - $59,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AJ2Q569UUZUN2,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,39LNWE0K4UWDC867JCO3AM139TBUIX,Fri Sep 21 11:32:00 PDT 2018,Fri Sep 21 11:35:14 PDT 2018,194,172,1.24,1,60-69,Male,"$40,000 - $59,999",Thu Oct 11 11:20:46 PDT 2018,87,108.187.204.141,37.75100708,-97.8219986,80,72,Donald Trump,TX,Republican,Once a week,,
AKB82TCYUECWD,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3TK8OJTYM1L569IB1XOSF54Y9EFPVT,Fri Sep 21 11:32:01 PDT 2018,Fri Sep 21 11:58:21 PDT 2018,1580,81236,1.32,0.9,30-39,Female,"$60,000 - $79,999",Thu Oct 11 11:27:45 PDT 2018,2444,66.160.199.70,37.75100708,-97.8219986,88,94,Hillary Clinton,AK,Democrat,Once a week,,
AKC7CAVN6QS52,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,354GIDR5ZB6MPRDBHFLDFBD07AR006,Fri Sep 21 11:32:34 PDT 2018,Fri Sep 21 11:36:16 PDT 2018,222,51428,1.79,0.1,40-49,Female,"Over $100,000",Wed Oct 10 19:44:03 PDT 2018,23,134.139.34.62,33.78570557,-118.1356964,65,32,Donald Trump,CA,Democrat,Once or twice a month,,
AKOUS9ZATCBI8,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3JPSL1DZ5SZLB030ANK4FTLQOPDNAU,Fri Sep 21 11:31:58 PDT 2018,Fri Sep 21 11:45:29 PDT 2018,811,69491,0.28,0.28,30-39,Male,"$80,000 - $99,999",Wed Oct 10 14:14:40 PDT 2018,270,45.4.198.132,15,-86.5,53,54,Donald Trump,NY,Republican,Once a week,,
AM4X9TS0Y5WYA,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3RXPCZQMQPBJ7K9ER0EGE8JQJJLG1R,Fri Sep 21 11:32:22 PDT 2018,Fri Sep 21 11:33:47 PDT 2018,85,47976,0.43,0.2,18-29,Male,"$40,000 - $59,999",Thu Oct 11 11:35:44 PDT 2018,60,131.150.0.36,46.57859802,-87.45449829,42,1,Didn't vote,MI,Republican,Never,,
AQA4L1PEIS69T,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3NC5L260MOMYPCKKMI698JWMBFVFOE,Fri Sep 21 11:32:07 PDT 2018,Fri Sep 21 11:36:42 PDT 2018,275,26221,0.32,0.8,70 or over,Female,"$60,000 - $79,999",Wed Oct 10 20:06:45 PDT 2018,97,192.238.218.191,37.75100708,-97.8219986,81,81,Donald Trump,TX,Republican,Seldom,,
ASLGHXA4453BQ,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3C5W7UE9CFQRPVQT9WXIMM7OKKCMXX,Fri Sep 21 11:32:13 PDT 2018,Fri Sep 21 11:33:45 PDT 2018,92,11770,0.22,0,30-39,Female,"$60,000 - $79,999",Thu Oct 11 03:34:39 PDT 2018,40,71.204.253.18,32.7881012,-80.22229767,81,90,Hillary Clinton,SC,Something else,Once a week,,
AT6LDQNLKTUSE,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3SITXWYCNV9V64MWI77986WU8L8XBJ,Fri Sep 21 11:32:11 PDT 2018,Fri Sep 21 11:55:00 PDT 2018,1369,53869,0.45,0.5,30-39,Male,"Under $20,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AUSRHMZM3R6CW,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3HL8HNGX451VIPGEKTNRBT1XGHSF9L,Fri Sep 21 12:27:52 PDT 2018,Fri Sep 21 12:30:17 PDT 2018,145,69430,1.08,0.8,30-39,Female,"Under $20,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AWTGJ45ZWUCHH,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3N2BF7Y2VQUU35QE4SFWJ0JUWUTHMZ,Fri Sep 21 11:31:54 PDT 2018,Fri Sep 21 11:46:24 PDT 2018,870,87828,0.61,0,18-29,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AX7N6OVHONTQS,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3IQ1VMJRYTK0MYZ69D1ZXSQ6J0WA9I,Fri Sep 21 11:31:55 PDT 2018,Fri Sep 21 11:54:14 PDT 2018,1339,15075,0.52,1,18-29,Male,"$60,000 - $79,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AYI52R70VMEG5,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3E47SOBEYQWHQEP7XL33GGFX2T4ICB,Fri Sep 21 11:32:13 PDT 2018,Fri Sep 21 11:33:23 PDT 2018,70,16651,0.9,0.2,40-49,Male,"$40,000 - $59,999",Thu Oct 11 05:16:10 PDT 2018,746,68.129.202.26,40.73210144,-73.32360077,56,85,Didn't vote,NY,Independent,Once a week,,
AYPOAY43REHC8,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,32Q90QCQ1SLNT7Z9TFUAJKUDF96KEH,Fri Sep 21 11:32:02 PDT 2018,Fri Sep 21 11:45:47 PDT 2018,825,60674,0.53,0,50-59,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AYYBMS4XQJ9AP,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3KIBXJ1WD5U95YCYNTX6OWORJBCKOL,Fri Sep 21 11:32:09 PDT 2018,Fri Sep 21 11:42:56 PDT 2018,647,18372,0.75,0.4,30-39,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AZBH4LJ5SL456,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3PQ8K71NHXKERH9B1JFZTN1QPIEAAX,Fri Sep 21 11:32:01 PDT 2018,Fri Sep 21 11:53:18 PDT 2018,1277,73942,1.39,0,30-39,Female,"$60,000 - $79,999",Wed Oct 10 13:47:06 PDT 2018,1253,24.26.54.240,37.75590515,-87.08029938,0,100,Donald Trump,KY,Republican,More than once a week,,
AZNIEFUIVB2H0,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3OCHAWUVGOKWZ7QQOKK279FKVFHKXQ,Fri Sep 21 11:41:35 PDT 2018,Fri Sep 21 12:08:39 PDT 2018,1624,88012,0.87,1,50-59,Male,"Under $20,000",Thu Oct 11 10:41:38 PDT 2018,45,24.127.94.39,42.64289856,-83.354599,91,0,Hillary Clinton,MI,Democrat,Never,,
AZTPV8BOE3N1K,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Sep 21 11:31:30 PDT 2018,100,3SNVL38CI4S8W9FVXOOFTWUAUXTKCO,Fri Sep 21 11:32:02 PDT 2018,Fri Sep 21 11:35:38 PDT 2018,216,79712,0.52,1,18-29,Male,"$20,000 - $39,999",Wed Oct 10 13:47:22 PDT 2018,94,108.62.54.15,40.86210632,-74.41169739,90,83,Donald Trump,WA,Republican,Once a week,,
A3HHHZF9N10QMQ,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,308XBLVESI4B980K981HJOA6RAGBRQ,Fri Jun 22 14:03:48 PDT 2018,Fri Jun 22 14:05:00 PDT 2018,72,58806,1.13,1,30-39,Female,"$20,000 - $39,999",Wed Oct 10 16:05:44 PDT 2018,560,24.208.63.16,44.24249268,-88.35639954,51,71,Didn't vote,WI,Independent,A few times a year,,
A1WL3NZ50YEOWP,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,30H4UDGLT2IMGMO2N5N1S9LL2RWPM1,Fri Jun 22 14:05:03 PDT 2018,Fri Jun 22 14:11:35 PDT 2018,392,29300,0.83,0,30-39,Other / Prefer not to state,"Under $20,000",Wed Oct 10 13:51:26 PDT 2018,526,172.242.24.70,39.00210571,-90.43229675,60,0,Hillary Clinton,IL,Democrat,Never,,
A21SDT0AHZO52X,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,323Q6SJS8IGOXVYXI5BJOAZLJZAHFH,Fri Jun 22 14:03:45 PDT 2018,Fri Jun 22 14:05:02 PDT 2018,77,64696,0.1,0.4,30-39,Female,"Over $100,000",Fri Oct 12 07:16:11 PDT 2018,26,69.85.255.82,30.52409363,-87.21669769,100,0,Didn't vote,FL,Democrat,Never,,
A30VAYXB85107X,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,32SCWG5HIH4KRJ3A0PGK3DOZCRH6P8,Fri Jun 22 14:03:43 PDT 2018,Fri Jun 22 14:15:51 PDT 2018,728,59063,1.47,0,18-29,Male,"$20,000 - $39,999",Thu Oct 11 06:19:06 PDT 2018,1526,73.155.244.173,30.21060181,-95.52570343,80,0,Someone else,CO,Democrat,Never,,
A18O3DEA5Z4MJD,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,32SVAV9L3F9E7WAQS40P6FNK3EFA3Q,Fri Jun 22 14:04:02 PDT 2018,Fri Jun 22 14:14:16 PDT 2018,614,882,0.82,0.2,40-49,Female,"Under $20,000",Wed Oct 10 13:56:28 PDT 2018,143,47.36.164.67,44.92250061,-123.3199997,20,82,Donald Trump,OR,Republican,Once a week,,
A3VYB7XCCIKJM4,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,32VNZTT0A74RO9FBUTRUBA40HIZ4RD,Fri Jun 22 14:03:17 PDT 2018,Fri Jun 22 14:05:44 PDT 2018,147,58196,0.5,0.1,18-29,Male,"$40,000 - $59,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A1YW8LOGOAQ7ER,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,32XVDSJFPZXQOFNWL7CPWWDSRH4M2B,Fri Jun 22 14:03:47 PDT 2018,Fri Jun 22 14:05:45 PDT 2018,118,66170,0.76,0,18-29,Male,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A5NE8TWS8ZV7B,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,333U7HK6I9FNQHFRFZJECNCFKEZJDE,Fri Jun 22 14:06:13 PDT 2018,Fri Jun 22 14:06:57 PDT 2018,44,88902,0.49,0,30-39,Female,"Under $20,000",Wed Oct 10 14:00:03 PDT 2018,753,71.206.8.9,39.04960632,-77.12039948,79,0,Hillary Clinton,MD,Democrat,Never,,
A2F2DDH12YU4AK,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,337RC3OW052FFO3D95VLYOVEOA6VLP,Fri Jun 22 14:02:39 PDT 2018,Fri Jun 22 14:10:15 PDT 2018,456,28980,0.98,0,30-39,Male,"$40,000 - $59,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AM0X2DZF3F2E3,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,339ANSOTR52Z9C1VPYK14ZS5R86IKD,Fri Jun 22 14:04:58 PDT 2018,Fri Jun 22 14:05:59 PDT 2018,61,63313,0.49,0,18-29,Female,"Under $20,000",Thu Oct 11 10:40:01 PDT 2018,32,97.88.73.246,38.76669312,-93.72730255,100,0,Didn't vote,MO,Democrat,Never,,
A26TY8FHMJ183C,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,33FBRBDW6OZO18DUOZRC3RLJJ3SC8M,Fri Jun 22 14:04:33 PDT 2018,Fri Jun 22 14:22:01 PDT 2018,1048,28030,1.88,0,18-29,Male,"$20,000 - $39,999",Thu Oct 11 17:50:09 PDT 2018,1672,68.195.11.250,40.87640381,-74.08380127,67,0,Hillary Clinton,NJ,Independent,Never,,
A2IRMLMNI01SAP,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Fri Jun 22 14:01:52 PDT 2018,100,33SA9F9TRXUEO7TQITDD7VO8MM8EWW,Fri Jun 22 14:04:30 PDT 2018,Fri Jun 22 14:06:30 PDT 2018,120,1216,1.75,0,50-59,Female,"Under $20,000",Wed Oct 10 14:55:46 PDT 2018,54,108.234.72.38,30.66040039,-87.04730225,81,0,Hillary Clinton,FL,Democrat,Never,,
